14077166;03/11/2018 19:25:00;03/11/2018 19:25:00;18100369;2;7
14077167;03/11/2018 19:25:00;03/11/2018 20:25:00;;3;7
14678042;03/11/2018 20:25:00;03/11/2018 23:59:00;18100370;1;67
14678043;03/11/2018 23:59:00;03/11/2018 23:59:00;18100370;2;67
14713275;03/11/2018 23:59:00;04/11/2018 01:00:00;;6;71
14713276;04/11/2018 01:00:00;04/11/2018 02:15:00;;3;71
14149776;04/11/2018 02:15:00;04/11/2018 02:59:00;18100371;1;14
14165858;04/11/2018 02:59:00;04/11/2018 04:00:00;;23;16
14168552;04/11/2018 04:00:00;04/11/2018 05:50:00;18100371;1;16
14217294;04/11/2018 05:50:00;04/11/2018 06:10:00;;11;21
14217295;04/11/2018 06:10:00;04/11/2018 06:19:00;18100371;1;21
14220958;04/11/2018 06:19:00;04/11/2018 06:33:00;;11;22
14226229;04/11/2018 06:33:00;04/11/2018 07:13:00;18100371;1;22
14237964;04/11/2018 07:13:00;04/11/2018 07:13:00;18100371;2;23
14237989;04/11/2018 07:13:00;04/11/2018 08:30:00;;3;23
14240401;04/11/2018 08:30:00;04/11/2018 09:25:00;18100372;1;24
14244440;04/11/2018 09:25:00;04/11/2018 09:33:00;;10;24
14244663;04/11/2018 09:33:00;04/11/2018 09:39:00;18100372;1;24
14245185;04/11/2018 09:39:00;04/11/2018 09:46:00;18100372;1;24
14245815;04/11/2018 09:46:00;04/11/2018 09:53:00;;10;24
14246080;04/11/2018 09:53:00;04/11/2018 10:26:00;18100372;1;24
14249845;04/11/2018 10:26:00;04/11/2018 10:47:00;;11;24
14250562;04/11/2018 10:47:00;04/11/2018 11:50:00;18100372;1;25
14259125;04/11/2018 11:50:00;04/11/2018 12:57:00;;23;25
14266914;04/11/2018 12:57:00;04/11/2018 13:50:00;18100372;1;26
14291047;04/11/2018 13:50:00;04/11/2018 13:56:00;;11;29
14292797;04/11/2018 13:56:00;04/11/2018 14:10:00;18100372;1;29
14300028;04/11/2018 14:10:00;04/11/2018 14:10:00;18100372;2;30
14299998;04/11/2018 14:10:00;04/11/2018 17:15:00;;9;29
14358696;04/11/2018 17:15:00;04/11/2018 18:05:00;18100421;1;35
14374837;04/11/2018 18:05:00;04/11/2018 19:05:00;;23;37
14398581;04/11/2018 19:05:00;05/11/2018 00:36:00;18100421;1;39
14541797;05/11/2018 00:36:00;05/11/2018 00:36:00;18100421;2;54
14678072;05/11/2018 00:36:00;05/11/2018 06:00:00;;21;67
14678073;05/11/2018 06:00:00;05/11/2018 07:43:00;;21;67
14621602;05/11/2018 07:43:00;05/11/2018 08:00:00;;21;62
14634974;05/11/2018 08:00:00;05/11/2018 08:50:00;;9;63
14644941;05/11/2018 08:50:00;05/11/2018 09:20:00;18100415;1;64
14653974;05/11/2018 09:20:00;05/11/2018 09:29:00;;11;65
14657196;05/11/2018 09:29:00;05/11/2018 10:45:00;18100415;1;65
14691965;05/11/2018 10:45:00;05/11/2018 11:06:00;;11;69
14701146;05/11/2018 11:06:00;05/11/2018 14:40:00;18100415;1;70
14905637;05/11/2018 14:40:00;05/11/2018 14:40:00;18100415;2;90
14905830;05/11/2018 14:40:00;05/11/2018 16:10:00;;3;90
15004885;05/11/2018 16:10:00;05/11/2018 17:30:00;18100416;1;0
15063568;05/11/2018 17:30:00;05/11/2018 18:30:00;;23;6
15093807;05/11/2018 18:30:00;05/11/2018 21:50:00;18100416;1;9
15195413;05/11/2018 21:50:00;05/11/2018 21:50:00;18100416;2;19
15751772;05/11/2018 21:50:00;05/11/2018 22:00:00;;3;75
16223882;06/11/2018 06:00:00;06/11/2018 06:40:00;;3;22
16223883;06/11/2018 06:40:00;06/11/2018 07:15:00;;4;22
16223884;06/11/2018 07:15:00;06/11/2018 07:30:00;;7;22
16223885;06/11/2018 07:30:00;06/11/2018 08:10:00;;3;22
16223886;06/11/2018 08:10:00;06/11/2018 08:40:00;18100417;1;22
16223887;06/11/2018 08:40:00;06/11/2018 09:20:00;;11;22
16223888;06/11/2018 09:20:00;06/11/2018 13:50:00;18100417;1;22
16223889;06/11/2018 13:50:00;06/11/2018 13:50:00;18100417;2;22
16223890;06/11/2018 13:50:00;06/11/2018 14:00:00;;9;22
16223891;06/11/2018 14:00:00;06/11/2018 17:30:00;;21;22
16223892;06/11/2018 17:30:00;06/11/2018 18:30:00;;23;22
16223893;06/11/2018 18:30:00;06/11/2018 20:10:00;;21;22
16223894;06/11/2018 20:10:00;06/11/2018 21:35:00;;9;22
16223895;06/11/2018 21:35:00;06/11/2018 22:00:00;18100594;1;22
16223896;06/11/2018 22:00:00;07/11/2018 02:05:00;18100594;1;22
16223897;07/11/2018 02:05:00;07/11/2018 02:05:00;18100594;2;22
16223898;07/11/2018 02:05:00;07/11/2018 03:05:00;;23;22
16223899;07/11/2018 03:05:00;07/11/2018 04:15:00;;3;22
16223900;07/11/2018 04:15:00;07/11/2018 05:45:00;18100595;1;22
16223901;07/11/2018 05:45:00;07/11/2018 06:00:00;;22;22
16323125;07/11/2018 06:00:00;07/11/2018 08:55:00;18100595;1;32
16323142;07/11/2018 08:55:00;07/11/2018 08:55:00;18100595;2;32
16323143;07/11/2018 08:55:00;07/11/2018 09:50:00;;3;32
16323144;07/11/2018 09:50:00;07/11/2018 13:20:00;18100596;1;32
16323145;07/11/2018 13:20:00;07/11/2018 14:00:00;;4;32
16323146;07/11/2018 14:00:00;07/11/2018 14:25:00;;4;32
16323147;07/11/2018 14:25:00;07/11/2018 15:20:00;18100596;1;32
16323148;07/11/2018 15:20:00;07/11/2018 15:20:00;18100596;2;32
16323149;07/11/2018 15:20:00;07/11/2018 16:15:00;;3;32
16323150;07/11/2018 16:15:00;07/11/2018 17:30:00;18100597;1;32
16323151;07/11/2018 17:30:00;07/11/2018 18:30:00;;23;32
16323152;07/11/2018 18:30:00;07/11/2018 20:30:00;18100597;1;32
16323153;07/11/2018 20:30:00;07/11/2018 20:30:00;18100597;2;32
16323154;07/11/2018 20:30:00;07/11/2018 22:00:00;;9;32
16380368;08/11/2018 06:00:00;08/11/2018 07:15:00;;9;38
16380369;08/11/2018 07:15:00;08/11/2018 08:00:00;;4;38
16380370;08/11/2018 08:00:00;08/11/2018 08:30:00;;9;38
16315420;08/11/2018 10:43:00;08/11/2018 10:43:00;;28;31
16380372;08/11/2018 12:35:00;08/11/2018 12:35:00;18100507;2;38
16380373;08/11/2018 12:35:00;08/11/2018 14:15:00;;21;38
16331880;08/11/2018 14:15:00;08/11/2018 14:32:00;;3;33
16332413;08/11/2018 14:32:00;08/11/2018 14:34:00;;3;33
16342318;08/11/2018 14:34:00;08/11/2018 14:36:00;;28;34
16342339;08/11/2018 14:36:00;08/11/2018 14:52:00;;28;34
16342340;08/11/2018 14:52:00;08/11/2018 14:59:00;;28;34
16342362;08/11/2018 14:59:00;08/11/2018 15:13:00;;11;34
16342363;08/11/2018 15:13:00;08/11/2018 15:15:00;;28;34
16342364;08/11/2018 15:15:00;08/11/2018 15:17:00;18100508;1;34
16342365;08/11/2018 15:17:00;08/11/2018 15:18:00;;28;34
16342366;08/11/2018 15:18:00;08/11/2018 15:20:00;18100508;1;34
16342469;08/11/2018 15:20:00;08/11/2018 15:20:00;18100508;1;34
16342566;08/11/2018 15:20:00;08/11/2018 15:20:00;;28;34
16342430;08/11/2018 15:20:00;08/11/2018 15:20:00;;28;34
16342452;08/11/2018 15:20:00;08/11/2018 15:21:00;18100508;1;34
16342455;08/11/2018 15:21:00;08/11/2018 15:21:00;;28;34
16342497;08/11/2018 15:21:00;08/11/2018 15:22:00;18100508;1;34
16342521;08/11/2018 15:22:00;08/11/2018 15:24:00;;28;34
16342522;08/11/2018 15:24:00;08/11/2018 15:24:00;18100508;1;34
16342650;08/11/2018 15:24:00;08/11/2018 16:32:00;;11;34
16342670;08/11/2018 16:32:00;08/11/2018 16:34:00;18100508;1;34
16342677;08/11/2018 16:34:00;08/11/2018 16:35:00;;28;34
16342678;08/11/2018 16:35:00;08/11/2018 16:35:00;18100508;1;34
16342699;08/11/2018 16:35:00;08/11/2018 16:36:00;;28;34
16342704;08/11/2018 16:36:00;08/11/2018 16:38:00;18100508;1;34
16342852;08/11/2018 16:38:00;08/11/2018 16:41:00;;28;34
16342853;08/11/2018 16:41:00;08/11/2018 16:41:00;18100508;1;34
16342854;08/11/2018 16:41:00;08/11/2018 16:42:00;;28;34
16342855;08/11/2018 16:42:00;08/11/2018 16:44:00;18100508;1;34
16342876;08/11/2018 16:44:00;08/11/2018 16:44:00;18100508;1;34
16342875;08/11/2018 16:44:00;08/11/2018 16:44:00;;28;34
16342907;08/11/2018 16:44:00;08/11/2018 16:44:00;;28;34
16342908;08/11/2018 16:44:00;08/11/2018 16:45:00;18100508;1;34
16342921;08/11/2018 16:45:00;08/11/2018 16:46:00;;28;34
16342941;08/11/2018 16:46:00;08/11/2018 16:47:00;18100508;1;34
16342975;08/11/2018 16:47:00;08/11/2018 16:47:00;18100508;1;34
16342955;08/11/2018 16:47:00;08/11/2018 16:47:00;;28;34
16342990;08/11/2018 16:47:00;08/11/2018 16:48:00;;28;34
16343010;08/11/2018 16:48:00;08/11/2018 16:49:00;18100508;1;34
16343260;08/11/2018 16:49:00;08/11/2018 16:50:00;;28;34
16343316;08/11/2018 16:50:00;08/11/2018 16:50:00;18100508;1;34
16343370;08/11/2018 16:50:00;08/11/2018 17:00:00;;11;34
16380460;08/11/2018 17:00:00;08/11/2018 17:00:00;18100508;1;38
16343409;08/11/2018 17:00:00;08/11/2018 17:01:00;;28;34
16343447;08/11/2018 17:01:00;08/11/2018 17:01:00;18100508;1;34
16343487;08/11/2018 17:01:00;08/11/2018 17:19:00;18100508;1;34
16343700;08/11/2018 17:19:00;08/11/2018 17:21:00;;28;34
16343744;08/11/2018 17:21:00;08/11/2018 17:21:00;18100508;1;34
16343765;08/11/2018 17:21:00;08/11/2018 17:21:00;;28;34
16343766;08/11/2018 17:21:00;08/11/2018 17:22:00;18100508;1;34
16343786;08/11/2018 17:22:00;08/11/2018 18:39:00;;23;34
16344183;08/11/2018 18:39:00;08/11/2018 18:57:00;18100508;1;34
16344181;08/11/2018 18:57:00;08/11/2018 18:57:00;;28;34
16344325;08/11/2018 18:57:00;08/11/2018 19:00:00;18100508;1;34
16344443;08/11/2018 19:00:00;08/11/2018 19:01:00;;28;34
16344444;08/11/2018 19:01:00;08/11/2018 19:02:00;18100508;1;34
16344445;08/11/2018 19:02:00;08/11/2018 19:02:00;;28;34
16344520;08/11/2018 19:02:00;08/11/2018 19:04:00;18100508;1;34
16344617;08/11/2018 19:04:00;08/11/2018 19:04:00;18100508;1;34
16344546;08/11/2018 19:04:00;08/11/2018 19:04:00;;28;34
16345181;08/11/2018 19:04:00;08/11/2018 19:06:00;;28;34
16345182;08/11/2018 19:06:00;08/11/2018 19:06:00;18100508;1;34
16345379;08/11/2018 19:06:00;08/11/2018 19:06:00;;28;34
16345229;08/11/2018 19:06:00;08/11/2018 19:07:00;18100508;1;34
16345278;08/11/2018 19:07:00;08/11/2018 19:08:00;;28;34
16345279;08/11/2018 19:08:00;08/11/2018 19:08:00;18100508;1;34
16345277;08/11/2018 19:08:00;08/11/2018 19:08:00;;28;34
16345563;08/11/2018 19:08:00;08/11/2018 19:15:00;18100508;1;34
16345662;08/11/2018 19:15:00;08/11/2018 19:16:00;;28;34
16345649;08/11/2018 19:16:00;08/11/2018 19:16:00;18100508;1;34
16346115;08/11/2018 19:16:00;08/11/2018 19:18:00;;28;34
16346188;08/11/2018 19:18:00;08/11/2018 19:18:00;18100508;1;34
16346151;08/11/2018 19:18:00;08/11/2018 19:19:00;;28;34
16346152;08/11/2018 19:19:00;08/11/2018 19:20:00;18100508;1;34
16346185;08/11/2018 19:20:00;08/11/2018 19:20:00;;28;34
16346186;08/11/2018 19:20:00;08/11/2018 19:21:00;18100508;1;34
16346256;08/11/2018 19:21:00;08/11/2018 19:23:00;;28;34
16346258;08/11/2018 19:23:00;08/11/2018 19:24:00;18100508;1;34
16346316;08/11/2018 19:24:00;08/11/2018 19:24:00;18100508;1;34
16380478;08/11/2018 19:24:00;08/11/2018 19:24:00;;28;38
16346885;08/11/2018 19:24:00;08/11/2018 19:29:00;;28;34
16347011;08/11/2018 19:29:00;08/11/2018 19:33:00;18100508;1;34
16347009;08/11/2018 19:33:00;08/11/2018 19:33:00;;28;34
16347176;08/11/2018 19:33:00;08/11/2018 19:36:00;18100508;1;34
16347215;08/11/2018 19:36:00;08/11/2018 19:36:00;;28;34
16347582;08/11/2018 19:36:00;08/11/2018 19:52:00;18100508;1;34
16347622;08/11/2018 19:52:00;08/11/2018 19:53:00;;28;34
16347623;08/11/2018 19:53:00;08/11/2018 19:53:00;18100508;1;34
16347624;08/11/2018 19:53:00;08/11/2018 19:53:00;;28;34
16347781;08/11/2018 19:53:00;08/11/2018 19:54:00;18100508;1;34
16347921;08/11/2018 19:54:00;08/11/2018 19:54:00;18100508;1;34
16347842;08/11/2018 19:54:00;08/11/2018 19:54:00;;28;34
16347904;08/11/2018 19:54:00;08/11/2018 19:54:00;;28;34
16348209;08/11/2018 19:54:00;08/11/2018 20:01:00;18100508;1;34
16348301;08/11/2018 20:01:00;08/11/2018 20:01:00;18100508;1;34
16348253;08/11/2018 20:01:00;08/11/2018 20:01:00;;28;34
16348349;08/11/2018 20:01:00;08/11/2018 20:02:00;;28;34
16348743;08/11/2018 20:02:00;08/11/2018 20:05:00;18100508;1;34
16348675;08/11/2018 20:05:00;08/11/2018 20:07:00;;28;34
16348676;08/11/2018 20:07:00;08/11/2018 20:07:00;18100508;1;34
16348722;08/11/2018 20:07:00;08/11/2018 20:07:00;;28;34
16349176;08/11/2018 20:07:00;08/11/2018 20:15:00;18100508;1;34
16349224;08/11/2018 20:15:00;08/11/2018 20:16:00;;28;34
16349272;08/11/2018 20:16:00;08/11/2018 20:16:00;18100508;1;34
16349329;08/11/2018 20:16:00;08/11/2018 20:17:00;;28;34
16349437;08/11/2018 20:17:00;08/11/2018 20:17:00;18100508;1;34
16349505;08/11/2018 20:17:00;08/11/2018 20:18:00;;28;34
16349819;08/11/2018 20:18:00;08/11/2018 20:18:00;18100508;1;34
16349817;08/11/2018 20:18:00;08/11/2018 20:21:00;;28;34
16350391;08/11/2018 20:21:00;08/11/2018 20:21:00;18100508;1;35
16350624;08/11/2018 20:21:00;08/11/2018 20:31:00;;28;35
16350497;08/11/2018 20:31:00;08/11/2018 20:31:00;18100508;1;35
16350571;08/11/2018 20:31:00;08/11/2018 20:32:00;;28;35
16350573;08/11/2018 20:32:00;08/11/2018 20:32:00;18100508;1;35
16350575;08/11/2018 20:32:00;08/11/2018 20:32:00;;28;35
16352043;08/11/2018 20:32:00;08/11/2018 21:02:00;18100508;1;35
16352098;08/11/2018 21:02:00;08/11/2018 21:03:00;;28;35
16352495;08/11/2018 21:03:00;08/11/2018 21:05:00;18100508;1;35
16380498;08/11/2018 21:05:00;08/11/2018 21:05:00;18100508;2;38
16352597;08/11/2018 21:05:00;08/11/2018 21:53:00;;3;35
16365371;09/11/2018 06:00:00;09/11/2018 06:31:00;;3;36
16365478;09/11/2018 06:31:00;09/11/2018 06:33:00;;11;36
16365481;09/11/2018 06:33:00;09/11/2018 07:35:00;;3;36
16366225;09/11/2018 07:35:00;09/11/2018 07:43:00;18100525;1;36
16723757;09/11/2018 07:43:00;09/11/2018 09:48:00;18100525;1;72
16369717;09/11/2018 09:48:00;09/11/2018 09:49:00;18100525;1;36
16369864;09/11/2018 09:49:00;09/11/2018 09:49:00;18100525;1;36
16369787;09/11/2018 09:49:00;09/11/2018 09:50:00;;28;36
16369879;09/11/2018 09:50:00;09/11/2018 09:50:00;18100525;1;36
16369936;09/11/2018 09:50:00;09/11/2018 09:51:00;;28;36
16370015;09/11/2018 09:51:00;09/11/2018 09:51:00;18100525;1;37
16370032;09/11/2018 09:51:00;09/11/2018 09:55:00;;28;37
16371960;09/11/2018 09:55:00;09/11/2018 10:19:00;18100525;1;37
16371978;09/11/2018 10:19:00;09/11/2018 10:24:00;;28;37
16372601;09/11/2018 10:24:00;09/11/2018 10:24:00;18100525;1;37
16372620;09/11/2018 10:24:00;09/11/2018 10:32:00;;28;37
16372759;09/11/2018 10:32:00;09/11/2018 10:32:00;18100525;1;37
16372758;09/11/2018 10:32:00;09/11/2018 10:33:00;;28;37
16372861;09/11/2018 10:33:00;09/11/2018 10:33:00;18100525;1;37
16372918;09/11/2018 10:33:00;09/11/2018 10:34:00;;28;37
16372946;09/11/2018 10:34:00;09/11/2018 10:34:00;18100525;1;37
16372947;09/11/2018 10:34:00;09/11/2018 10:34:00;;28;37
16372948;09/11/2018 10:34:00;09/11/2018 10:35:00;;28;37
16373090;09/11/2018 10:35:00;09/11/2018 10:35:00;18100525;1;37
16373113;09/11/2018 10:35:00;09/11/2018 10:40:00;;28;37
16373843;09/11/2018 10:40:00;09/11/2018 10:41:00;18100525;1;37
16374134;09/11/2018 10:41:00;09/11/2018 10:41:00;18100525;1;37
16373867;09/11/2018 10:41:00;09/11/2018 10:44:00;;28;37
16374325;09/11/2018 10:44:00;09/11/2018 10:44:00;18100525;1;37
16374326;09/11/2018 10:44:00;09/11/2018 10:45:00;;28;37
16374383;09/11/2018 10:45:00;09/11/2018 10:45:00;18100525;1;37
16374410;09/11/2018 10:45:00;09/11/2018 10:47:00;;28;37
16374663;09/11/2018 10:47:00;09/11/2018 10:47:00;18100525;1;37
16374691;09/11/2018 10:47:00;09/11/2018 10:49:00;;28;37
16374875;09/11/2018 10:49:00;09/11/2018 10:50:00;18100525;1;37
16723847;09/11/2018 10:50:00;09/11/2018 10:50:00;18100525;2;72
16723848;09/11/2018 10:50:00;09/11/2018 12:03:00;;3;72
16378275;09/11/2018 12:03:00;09/11/2018 12:04:00;18110059;1;37
16378278;09/11/2018 12:04:00;09/11/2018 12:09:00;;28;37
16379410;09/11/2018 12:09:00;09/11/2018 12:19:00;18110059;1;37
16379414;09/11/2018 12:19:00;09/11/2018 12:22:00;;28;37
16379779;09/11/2018 12:22:00;09/11/2018 12:26:00;;28;37
16380129;09/11/2018 12:26:00;09/11/2018 12:29:00;;28;38
16380556;09/11/2018 12:29:00;09/11/2018 12:34:00;18110059;1;38
16380561;09/11/2018 12:34:00;09/11/2018 12:40:00;;28;38
16380808;09/11/2018 12:40:00;09/11/2018 12:40:00;18110059;1;38
16380841;09/11/2018 12:40:00;09/11/2018 12:42:00;;28;38
16380931;09/11/2018 12:42:00;09/11/2018 12:42:00;18110059;1;38
16380930;09/11/2018 12:42:00;09/11/2018 12:43:00;;28;38
16381170;09/11/2018 12:43:00;09/11/2018 12:46:00;18110059;1;38
16381178;09/11/2018 12:46:00;09/11/2018 12:49:00;;28;38
16381426;09/11/2018 12:49:00;09/11/2018 12:53:00;;28;38
16381888;09/11/2018 12:53:00;09/11/2018 12:57:00;18110059;1;38
16381897;09/11/2018 12:57:00;09/11/2018 13:00:00;;28;38
16382151;09/11/2018 13:00:00;09/11/2018 13:00:00;18110059;1;38
16382150;09/11/2018 13:00:00;09/11/2018 13:00:00;;28;38
16382161;09/11/2018 13:00:00;09/11/2018 13:02:00;;28;38
16382331;09/11/2018 13:02:00;09/11/2018 13:02:00;18110059;1;38
16382342;09/11/2018 13:02:00;09/11/2018 13:08:00;;28;38
16382653;09/11/2018 13:08:00;09/11/2018 13:08:00;18110059;1;38
16382665;09/11/2018 13:08:00;09/11/2018 13:10:00;;28;38
16382666;09/11/2018 13:10:00;09/11/2018 13:10:00;18110059;1;38
16382667;09/11/2018 13:10:00;09/11/2018 13:11:00;;28;38
16382881;09/11/2018 13:11:00;09/11/2018 13:11:00;18110059;1;38
16382895;09/11/2018 13:11:00;09/11/2018 13:12:00;;28;38
16382896;09/11/2018 13:12:00;09/11/2018 13:12:00;18110059;1;38
16382897;09/11/2018 13:12:00;09/11/2018 13:14:00;;28;38
16383332;09/11/2018 13:14:00;09/11/2018 13:14:00;18110059;1;38
16383348;09/11/2018 13:14:00;09/11/2018 13:21:00;;28;38
16383587;09/11/2018 13:21:00;09/11/2018 13:21:00;18110059;1;38
16383604;09/11/2018 13:21:00;09/11/2018 13:23:00;;28;38
16383796;09/11/2018 13:23:00;09/11/2018 13:24:00;18110059;1;38
16383814;09/11/2018 13:24:00;09/11/2018 13:26:00;;28;38
16384525;09/11/2018 13:26:00;09/11/2018 13:32:00;18110059;1;38
16384571;09/11/2018 13:32:00;09/11/2018 13:43:00;;28;38
16385355;09/11/2018 13:43:00;09/11/2018 13:44:00;18110059;1;38
16385375;09/11/2018 13:44:00;09/11/2018 13:57:00;;28;38
16387107;09/11/2018 14:09:00;09/11/2018 14:10:00;18110059;1;38
16387128;09/11/2018 14:10:00;09/11/2018 14:24:00;;28;38
16387967;09/11/2018 14:24:00;09/11/2018 14:26:00;;28;38
16388337;09/11/2018 14:26:00;09/11/2018 14:43:00;18110059;1;38
16388986;09/11/2018 14:44:00;09/11/2018 14:50:00;;28;38
16389825;09/11/2018 14:50:00;09/11/2018 14:54:00;18110059;1;38
16389875;09/11/2018 14:54:00;09/11/2018 14:58:00;;28;38
16390143;09/11/2018 14:58:00;09/11/2018 14:59:00;;28;39
16390290;09/11/2018 14:59:00;09/11/2018 14:59:00;18110059;1;39
16390289;09/11/2018 14:59:00;09/11/2018 15:00:00;;28;39
16390494;09/11/2018 15:00:00;09/11/2018 15:01:00;18110059;1;39
16390681;09/11/2018 15:01:00;09/11/2018 15:01:00;18110059;1;39
16390546;09/11/2018 15:01:00;09/11/2018 15:03:00;;28;39
16391581;09/11/2018 15:03:00;09/11/2018 15:12:00;18110059;1;39
16391608;09/11/2018 15:12:00;09/11/2018 15:15:00;;28;39
16391830;09/11/2018 15:15:00;09/11/2018 15:15:00;18110059;1;39
16391858;09/11/2018 15:15:00;09/11/2018 15:16:00;;28;39
16391859;09/11/2018 15:16:00;09/11/2018 15:16:00;18110059;1;39
16391860;09/11/2018 15:16:00;09/11/2018 15:21:00;;28;39
16392190;09/11/2018 15:21:00;09/11/2018 15:21:00;18110059;1;39
16392247;09/11/2018 15:21:00;09/11/2018 15:22:00;;28;39
16392389;09/11/2018 15:22:00;09/11/2018 15:28:00;;28;39
16392750;09/11/2018 15:28:00;09/11/2018 15:29:00;18110059;1;39
16392808;09/11/2018 15:29:00;09/11/2018 15:44:00;;28;39
16393364;09/11/2018 15:44:00;09/11/2018 15:44:00;18110059;1;39
16393423;09/11/2018 15:44:00;09/11/2018 15:54:00;;28;39
16394749;09/11/2018 16:05:00;09/11/2018 16:26:00;18110059;1;39
16394809;09/11/2018 16:26:00;09/11/2018 16:29:00;;28;39
16394988;09/11/2018 16:29:00;09/11/2018 16:29:00;18110059;1;39
16395049;09/11/2018 16:29:00;09/11/2018 16:30:00;;28;39
16395691;09/11/2018 16:30:00;09/11/2018 16:30:00;18110059;2;39
16723920;09/11/2018 16:30:00;09/11/2018 17:30:00;;9;72
16723921;09/11/2018 17:30:00;09/11/2018 18:30:00;;23;72
16723922;09/11/2018 18:30:00;09/11/2018 20:56:00;;9;72
16413629;09/11/2018 20:57:00;09/11/2018 20:57:00;18100557;1;41
16413665;09/11/2018 20:57:00;09/11/2018 21:04:00;;28;41
16413972;09/11/2018 21:04:00;09/11/2018 21:05:00;18100557;1;41
16413975;09/11/2018 21:05:00;09/11/2018 21:08:00;;28;41
16414027;09/11/2018 21:08:00;09/11/2018 21:08:00;18100557;1;41
16414062;09/11/2018 21:08:00;09/11/2018 21:13:00;;28;41
16414227;09/11/2018 21:13:00;09/11/2018 21:13:00;18100557;1;41
16414266;09/11/2018 21:13:00;09/11/2018 21:25:00;;28;41
16723998;09/11/2018 21:25:00;09/11/2018 21:45:00;;11;72
16416136;09/11/2018 21:45:00;09/11/2018 21:45:00;18100557;1;41
16416142;09/11/2018 21:45:00;09/11/2018 21:46:00;;28;41
16416143;09/11/2018 21:46:00;09/11/2018 21:46:00;18100557;1;41
16416178;09/11/2018 21:46:00;09/11/2018 21:46:00;;28;41
16416185;09/11/2018 21:46:00;09/11/2018 21:49:00;;28;41
16416653;09/11/2018 21:49:00;09/11/2018 21:55:00;18100557;1;41
16416661;09/11/2018 21:55:00;09/11/2018 22:05:00;;28;41
16417932;09/11/2018 22:18:00;09/11/2018 22:26:00;;28;41
16418108;09/11/2018 22:26:00;09/11/2018 22:26:00;18100557;1;41
16418117;09/11/2018 22:26:00;09/11/2018 22:31:00;;28;41
16418194;09/11/2018 22:31:00;09/11/2018 22:36:00;;28;41
16418402;09/11/2018 22:36:00;09/11/2018 23:17:00;;28;41
16436304;09/11/2018 23:22:00;09/11/2018 23:22:00;18100557;1;43
16436361;09/11/2018 23:22:00;09/11/2018 23:22:00;;28;43
16436362;09/11/2018 23:22:00;09/11/2018 23:23:00;;28;43
16436397;09/11/2018 23:23:00;09/11/2018 23:24:00;18100557;1;43
16436442;09/11/2018 23:24:00;09/11/2018 23:25:00;;28;43
16436443;09/11/2018 23:25:00;09/11/2018 23:25:00;18100557;1;43
16436455;09/11/2018 23:25:00;09/11/2018 23:26:00;;28;43
16436457;09/11/2018 23:26:00;09/11/2018 23:27:00;18100557;1;43
16436458;09/11/2018 23:27:00;09/11/2018 23:28:00;;28;43
16436459;09/11/2018 23:28:00;09/11/2018 23:28:00;18100557;1;43
16436460;09/11/2018 23:28:00;09/11/2018 23:28:00;;28;43
16436496;09/11/2018 23:28:00;09/11/2018 23:36:00;;28;43
16436497;09/11/2018 23:36:00;09/11/2018 23:37:00;18100557;1;43
16436546;09/11/2018 23:37:00;09/11/2018 23:38:00;;28;43
16436547;09/11/2018 23:38:00;09/11/2018 23:49:00;18100557;1;43
16436563;09/11/2018 23:49:00;09/11/2018 23:49:00;;28;43
16436564;09/11/2018 23:49:00;09/11/2018 23:51:00;18100557;1;43
16436565;09/11/2018 23:51:00;09/11/2018 23:54:00;;28;43
16436566;09/11/2018 23:54:00;09/11/2018 23:55:00;18100557;1;43
16436567;09/11/2018 23:55:00;09/11/2018 23:55:00;;28;43
16436602;09/11/2018 23:55:00;10/11/2018 00:06:00;18100557;1;43
16436621;10/11/2018 00:06:00;10/11/2018 00:06:00;;28;43
16436656;10/11/2018 00:06:00;10/11/2018 00:07:00;18100557;1;43
16436710;10/11/2018 00:07:00;10/11/2018 00:07:00;;28;43
16436711;10/11/2018 00:07:00;10/11/2018 00:19:00;18100557;1;43
16436732;10/11/2018 00:19:00;10/11/2018 00:20:00;;28;43
16436733;10/11/2018 00:20:00;10/11/2018 00:20:00;18100557;1;43
16436734;10/11/2018 00:20:00;10/11/2018 00:21:00;;28;43
16436735;10/11/2018 00:21:00;10/11/2018 00:26:00;18100557;1;43
16436736;10/11/2018 00:26:00;10/11/2018 00:33:00;;28;43
16436737;10/11/2018 00:33:00;10/11/2018 00:34:00;18100557;1;43
16436772;10/11/2018 00:34:00;10/11/2018 00:34:00;;28;43
16436773;10/11/2018 00:34:00;10/11/2018 00:35:00;18100557;1;43
16436832;10/11/2018 00:35:00;10/11/2018 00:36:00;;28;43
16436833;10/11/2018 00:36:00;10/11/2018 00:36:00;18100557;1;43
16436893;10/11/2018 00:36:00;10/11/2018 00:36:00;;28;43
16436894;10/11/2018 00:36:00;10/11/2018 00:45:00;18100557;1;43
16436955;10/11/2018 00:45:00;10/11/2018 00:46:00;;28;43
16436956;10/11/2018 00:46:00;10/11/2018 01:00:00;18100557;1;43
16436984;10/11/2018 01:00:00;10/11/2018 01:00:00;;28;43
16436985;10/11/2018 01:00:00;10/11/2018 01:01:00;18100557;1;43
16436986;10/11/2018 01:01:00;10/11/2018 01:12:00;;20;43
16436987;10/11/2018 01:12:00;10/11/2018 01:13:00;18100557;1;43
16436988;10/11/2018 01:13:00;10/11/2018 01:13:00;;28;43
